text,label,label_name
Is God around when a married couple is having sex? A certain Chinese author interprets that the Chinese character on God 'shen' shows that he is standing by the side of two entwine persons in sex position. Christians believe that God is omnipresent. This sort of encourages me to think about the intimacy of God and human being to the extent that even he is present when a couple is having sex. So far counsellors on marriage may not have put such fact so crudely as much as I have done here. But I need to gather this answer for a book which suggests that is how the Chinese character on God is formed or created. Chinese character very often is constructed as a picture in abstract form. If Christians believe that presence is possible then my book in highlighting that will then be acceptable. I would like to express my great appreciation for your answers.,0,Society & Culture
"Which goddess, gods to you pray too? (Wicca druid, ect...)? Some of you have given me some interesing answers but I need to know more, about wicca, magic druids ect...",0,Society & Culture
does anybody here ask help from four face buddha before do u have any testimony on this gods power? ppl said he is very good at granting wishes,0,Society & Culture
"If money is the root of all evil, why are churches always asking for it? ",0,Society & Culture
Can anybody tell me the mentality of Indian Girls? ,0,Society & Culture
what Tiam means? Tiam in the Loresh language( south west Iran) means my eyes. that is the name of mine.,0,Society & Culture
Have you ever been with someone when he or she died?  How did you react?  What did you feel?  what did you do? ,0,Society & Culture
"penal size meter? is there any reference anywhere in the world to determine which is the right size for a penis... except for a girls vagina? I mean which is small, medium, large, extra large, xxlarge, xxxlarge etc.",0,Society & Culture
Have you ever known good elf? ,0,Society & Culture
is it considered having sex with children if someone says He is giving out your thoughts to everyone? cause it could lead to some strange confessions reverend?,0,Society & Culture
How often do you pleasure yourself? DON'T LIE,0,Society & Culture
If sex is not bad ... why Jesus never had it ?? ,0,Society & Culture
"Is the public school system going downhill? My son is a second grader.  I have had so many problems with different things at his school and it just seems like when you complain it does no good.  The teachers, principal and even the superintendent acts like you are a bother or they just dont care.  Everything is disregarded.  They act like everything kids do now is normal, so its ok.  Seems to me that things are so different at school now from when I was a kid.  The teachers and principals wouldnt tolerate anything from the kids or let things happen that shouldnt.  What do you think of the public school system?",0,Society & Culture
Musilms why do you kill us all the darn time? I ask WHAT IS UP WITH THAT?! A load of muslims trashed my church a few years ago and i wanna know why!!!\nIt's not 'Muslim Extreamists' saying Muslims arnt extreamists is like saying I don't like the word cheese!!!!!\n\n(For the record I love the word cheese),0,Society & Culture
"Have you ever played the lottery? If you did, how much did you win and where did you play? ",0,Society & Culture
Do you think we ever really grow up? ,0,Society & Culture
"Has the work of the jewish historian Josephus being published in Spanish?  If so, where can I find it? My local pastor wants to read his work, but he can only read Spanish.",0,Society & Culture
"How can I get help for my kids this Christmas? I am married and have a 16 year old and a 13 year old. Every year we struggle to get by. Every year we can't buy any Christmas until tax time. We live paycheck to paycheck. I called the salvation army in my area, but I had just missed it. They already closed the program for this year. Everytime we try to get ahead, something pulls us back down. My husband has been at his job for four years and hasn't gotten a raise yet. We pay more than half of my husband's income for rent and utilities. But we don't qualify for the housing authority (according to them). We file a dispute with them, but haven't heard anything. I can't work because I am constantly getting calls from my kids' schools. If I had a job, the schools would call my place of work pretty frequently. They would fire me real quick for that.  Both my boys are in Special Ed Classes. I would just like to give them both at least one really good gift this year. Can someone out there help us please? or point me in the right direction.:(",0,Society & Culture
Does anyone else think that christians are trying to drag the world back into the Dark Ages? ,0,Society & Culture
"What to get him for Christmas? Me and my fiance are getting married AND having a baby in February.  Of course, he says that he doesn't want anything, and we ALWAYS go out together and do things, but I want to actually get him something now.  He is 20 and I just can't think of anything to get him.  He enjoys computers and things like that, but he only plays certain games, so I want to stay away from things like that.  I am so stumped... PLEASE HELP!!! Thanks!",0,Society & Culture
